Item,User Id,Gender,Age,Date of Transaction,Store,Brand,Location,Category,Price
2281,48,Male,40,2016-12-15,Thai on 5 Seafood Grill and Bar,Thai on 5 Seafood Grill and Bar,Tsim Sha Tsui,Restaurants,1081
2282,34,Male,57,2016-12-16,Pacific Coffee 115-4,Pacific Coffee,Sha Tin,Coffee,212
2283,27,Female,22,2017-02-21,Glasshouse,Glasshouse,Central,Restaurants,1212
2284,10,Male,33,2016-12-12,The Grill Room,The Grill Room,Causeway Bay,Restaurants,932
2285,29,Female,45,2016-12-16,The Grill Room,The Grill Room,Causeway Bay,Restaurants,1219
2286,8,Male,66,2016-12-26,Goobne Chicken MK,Goobne Chicken,Mong Kok,Restaurants,192
2287,7,Male,48,2017-02-03,Lee Moon Yuen Korea Restaurant,Lee Moon Yuen Korea Restaurant,Mong Kok,Restaurants,539
2288,30,Female,36,2016-12-27,Wellcome 81,Wellcome,Tung Chung,Grocery,368
2289,22,Male,67,2016-12-15,Pacific Coffee WC 2,Pacific Coffee,Wan Chain,Coffee,203
2290,42,Male,60,2016-12-04,Wellcome WC 1,Wellcome,Wan Chai,Grocery,489
2291,32,Female,42,2016-12-06,Ibon Rae House,Ibon Rae,Central,Restaurants,659
2292,32,Female,42,2016-12-18,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,944
2293,34,Male,57,2017-02-12,Wellcome 81,Wellcome,Tung Chung,Grocery,614
2294,39,Female,40,2016-12-05,"7-Eleven, HK (1007)",7-Eleven,Wan Chai,Grocery,128
2295,32,Female,42,2016-12-15,Park N Shop Sha Tin Central,Park N Shop,Sha Tin,Grocery,925
2296,17,Female,19,2017-01-29,Ibon Rae House,Ibon Rae,Central,Restaurants,704
2297,5,Female,42,2017-02-25,Sushi Man YL,Sushi Man,Yuen Long,Restaurants,760
2298,7,Male,48,2017-01-09,Big Fernand Wan Chai,Big Fernand,Wan Chai,Restaurants,320
2299,45,Male,62,2016-12-22,Ibon Rae House,Ibon Rae,Central,Restaurants,288
2300,19,Female,37,2017-01-17,Wellcome WC 1,Wellcome,Wan Chai,Grocery,471
2301,31,Male,53,2017-01-21,Wellcome WC 1,Wellcome,Wan Chai,Grocery,977
2302,45,Male,62,2016-12-05,McDonalds TC,McDonalds,Tung Chung,Fast Food,48
2303,43,Female,51,2017-01-17,Goobne Chicken MK,Goobne Chicken,Mong Kok,Restaurants,158
2304,8,Male,66,2016-12-20,Japan Noodle House,Japan Noodle House,Prince Edward,Restaurants,720
2305,21,Male,19,2017-01-27,"7-Eleven, HK (1703)",7-Eleven,Sha Tin,Grocery,140
2306,21,Male,19,2017-02-09,Chef Stage By Eddie Chu,Chef Stage,Tsim Sha Tsui,Restaurants,2090
2307,35,Male,21,2017-01-22,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,473
2308,39,Female,40,2016-12-16,StarBucks 115-4,StarBucks,Sha Tin,Coffee,204
2309,24,Female,37,2017-01-30,Flame Japanese Cuisine,Flame Group,Tsim Sha Tsui,Restaurants,809
2310,23,Female,20,2016-12-04,Hiroshi TST,Hiroshi,Tsim Sha Tsui,Restaurants,769
2311,33,Female,53,2016-12-23,Outback Steakhouse CWB 2,Outback Steakhouse,Causeway Bay,Restaurants,438
2312,20,Male,26,2016-12-14,Hwaduk,Hwanduk,Causeway Bay,Restaurants,365
2313,31,Male,53,2017-02-16,Park N Shop Sha Tin Central,Park N Shop,Sha Tin,Grocery,446
2314,24,Female,37,2017-01-29,Lee Moon Yuen Korea Restaurant,Lee Moon Yuen Korea Restaurant,Mong Kok,Restaurants,948
2315,15,Male,31,2016-12-13,StarBucks WC 2,StarBucks,Wan Chain,Coffee,198
2316,27,Female,22,2017-01-08,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,254
2317,8,Male,66,2017-01-06,Flame Japanese Cuisine,Flame Group,Tsim Sha Tsui,Restaurants,1293
2318,15,Male,31,2016-12-20,Big Fernand Wan Chai,Big Fernand,Wan Chai,Restaurants,150
2319,12,Male,56,2017-01-11,StarBucks 115-4,StarBucks,Sha Tin,Coffee,162
2320,19,Female,37,2016-12-28,McDonalds SHA,McDonalds,Sha Tin,Fast Food,60
2321,16,Female,64,2016-12-27,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,169
2322,26,Male,22,2017-02-23,Wellcome Main 24,Wellcome,Central,Grocery,1085
2323,30,Female,36,2017-01-15,Big Fernand Wan Chai,Big Fernand,Wan Chai,Restaurants,281
2324,50,Male,24,2016-12-22,Chef Stage By Eddie Chu,Chef Stage,Tsim Sha Tsui,Restaurants,3162
2325,23,Female,20,2016-12-21,Wellcome 81,Wellcome,Tung Chung,Grocery,1127
2326,23,Female,20,2017-01-21,Pacific Coffee WC 2,Pacific Coffee,Wan Chain,Coffee,233
2327,20,Male,26,2016-12-14,StarBucks (4426),StarBucks,Central,Coffee,67
2328,13,Female,27,2017-02-17,Flame Japanese Cuisine,Flame Group,Tsim Sha Tsui,Restaurants,886
2329,43,Female,51,2017-01-12,Lee Moon Yuen Korea Restaurant,Lee Moon Yuen Korea Restaurant,Mong Kok,Restaurants,1058
2330,47,Female,63,2017-02-16,Wellcome Sha 333,Wellcome,Sha Tin,Grocery,460
2331,19,Female,37,2016-12-28,Pacific Coffee (4426),Pacific Coffee,Central,Coffee,50
2332,41,Female,23,2017-01-01,Hwaduk,Hwanduk,Causeway Bay,Restaurants,259
2333,3,Male,40,2017-01-25,Calimex CWB,Calimex,Causeway Bay,Restaurants,412
2334,19,Female,37,2016-12-27,"7-Eleven, HK (200)",7-Eleven,Tung Chung,Grocery,99
2335,21,Male,19,2017-02-22,Bombay House,Bombay House,Prince Edward,Restaurants,118
2336,27,Female,22,2017-01-12,Wellcome Main 24,Wellcome,Central,Grocery,393
2337,8,Male,66,2016-12-27,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,427
2338,26,Male,22,2017-02-13,Park N Shop Sha Tin Central,Park N Shop,Sha Tin,Grocery,615
2339,39,Female,40,2016-12-27,The Grill Room,The Grill Room,Causeway Bay,Restaurants,297
2340,21,Male,19,2016-12-13,The Grill Room,The Grill Room,Causeway Bay,Restaurants,1609
2341,12,Male,56,2017-01-19,Outback Steakhouse CWB 2,Outback Steakhouse,Causeway Bay,Restaurants,1421
2342,21,Male,19,2017-01-02,"7-Eleven, HK (1703)",7-Eleven,Sha Tin,Grocery,212
2343,24,Female,37,2016-12-04,Park N Shop 154,Park N Shop,Central,Grocery,903
2344,13,Female,27,2017-02-24,Deliveroo,Pure,Hong Kong,Health/Fitness,315
2345,13,Female,27,2017-01-25,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,425
2346,6,Female,64,2017-02-19,Lei Garden Central,Lei Garden,Central,Restaurants,2141
2347,13,Female,27,2016-12-12,Ibon Rae House,Ibon Rae,Central,Restaurants,578
2348,28,Male,65,2016-12-23,McDonalds WC 333,McDonalds,Wan Chai,Fast Food,170
2349,34,Male,57,2017-02-16,Tulsi SYP,Tulsi and Wine,Sai Ying Pun,Restaurants,1112
2350,11,Female,41,2017-01-29,Wellcome Sha 333,Wellcome,Sha Tin,Grocery,587
2351,28,Male,65,2017-02-13,Ibon Rae House,Ibon Rae,Central,Restaurants,413
2352,18,Female,51,2016-12-13,McDonalds TC,McDonalds,Tung Chung,Fast Food,138
2353,41,Female,23,2017-02-07,Thai on 5 Seafood Grill and Bar,Thai on 5 Seafood Grill and Bar,Tsim Sha Tsui,Restaurants,2636
2354,11,Female,41,2016-12-14,Sushi Man YL,Sushi Man,Yuen Long,Restaurants,2390
2355,44,Female,28,2016-12-29,Jaspas PE,Jaspas,Prince Edward,Restaurants,589
2356,29,Female,45,2017-01-23,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,641
2357,4,Male,62,2017-02-18,Pacific Coffee HK,Pacific Coffee,Tung Chung,Coffee,111
2358,4,Male,62,2016-12-07,Wellcome 81,Wellcome,Tung Chung,Grocery,660
2359,18,Female,51,2016-12-27,Japan Noodle House,Japan Noodle House,Prince Edward,Restaurants,782
2360,28,Male,65,2017-02-21,Deliveroo,Pure,Hong Kong,Health/Fitness,214
2361,19,Female,37,2016-12-05,Chef Stage By Eddie Chu,Chef Stage,Tsim Sha Tsui,Restaurants,1626
2362,28,Male,65,2017-02-09,Thai on 5 Seafood Grill and Bar,Thai on 5 Seafood Grill and Bar,Tsim Sha Tsui,Restaurants,2840
2363,23,Female,20,2016-12-16,Little Vegas,Little Vegas,Causeway Bay,Restaurants,632
2364,35,Male,21,2017-01-11,Pacific Coffee (4426),Pacific Coffee,Central,Coffee,111
2365,49,Male,40,2017-01-08,The Grill Room,The Grill Room,Causeway Bay,Restaurants,1348
2366,11,Female,41,2017-02-01,Glasshouse,Glasshouse,Central,Restaurants,1105
2367,24,Female,37,2017-01-19,Pacific Coffee WC 2,Pacific Coffee,Wan Chain,Coffee,217
2368,24,Female,37,2017-02-06,Spaghetti House (42),Spaghetti House,Tai Koo Shing,Restaurants,532
2369,49,Male,40,2017-02-09,Pacific Coffee WC 2,Pacific Coffee,Wan Chain,Coffee,135
2370,30,Female,36,2017-02-02,McDonalds SHA,McDonalds,Sha Tin,Fast Food,114
2371,44,Female,28,2017-01-16,Chef Stage By Eddie Chu,Chef Stage,Tsim Sha Tsui,Restaurants,2171
2372,37,Female,52,2017-01-10,Cinta-J,Cinta-J,Wan Chai,Restaurants,522
2373,50,Male,24,2017-01-22,Pacific Coffee HK,Pacific Coffee,Tung Chung,Coffee,49
2374,15,Male,31,2017-02-21,"7-Eleven, HK (1007)",7-Eleven,Wan Chai,Grocery,108
2375,40,Female,56,2017-02-23,McDonalds SHA,McDonalds,Sha Tin,Fast Food,170
2376,25,Male,23,2017-01-07,Lee Moon Yuen Korea Restaurant,Lee Moon Yuen Korea Restaurant,Mong Kok,Restaurants,444
2377,44,Female,28,2016-12-25,Japan Noodle House,Japan Noodle House,Prince Edward,Restaurants,480
2378,18,Female,51,2017-02-19,Lei Garden Central,Lei Garden,Central,Restaurants,3187
2379,30,Female,36,2017-01-21,StarBucks 115-4,StarBucks,Sha Tin,Coffee,81
2380,24,Female,37,2017-02-27,Glasshouse,Glasshouse,Central,Restaurants,146
2381,19,Female,37,2017-01-29,"7-Eleven, HK (1007)",7-Eleven,Wan Chai,Grocery,328
2382,34,Male,57,2017-01-15,Wellcome Main 24,Wellcome,Central,Grocery,718
2383,9,Male,44,2017-01-28,Park N Shop Sha Tin Central,Park N Shop,Sha Tin,Grocery,955
2384,11,Female,41,2017-01-30,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,451
2385,48,Male,40,2017-01-06,Big Fernand Wan Chai,Big Fernand,Wan Chai,Restaurants,130
2386,26,Male,22,2017-02-28,Pacific Coffee WC 2,Pacific Coffee,Wan Chain,Coffee,97
2387,17,Female,19,2017-02-21,Pacific Coffee WC 2,Pacific Coffee,Wan Chain,Coffee,40
2388,7,Male,48,2017-02-26,McDonalds SHA,McDonalds,Sha Tin,Fast Food,63
2389,37,Female,52,2016-12-12,Pacific Coffee HK,Pacific Coffee,Tung Chung,Coffee,45
2390,21,Male,19,2017-02-05,"7-Eleven, HK (200)",7-Eleven,Tung Chung,Grocery,265
2391,43,Female,51,2017-01-22,Outback Steakhouse CWB 2,Outback Steakhouse,Causeway Bay,Restaurants,565
2392,3,Male,40,2017-02-05,StarBucks (4426),StarBucks,Central,Coffee,192
2393,23,Female,20,2016-12-23,Big Fernand Wan Chai,Big Fernand,Wan Chai,Restaurants,326
2394,11,Female,41,2016-12-21,Little Vegas,Little Vegas,Causeway Bay,Restaurants,471
2395,35,Male,21,2017-02-17,Little Vegas,Little Vegas,Causeway Bay,Restaurants,426
2396,35,Male,21,2017-02-21,Pacific Coffee (4426),Pacific Coffee,Central,Coffee,168
2397,16,Female,64,2016-12-03,"7-Eleven, HK (1223)",7-Eleven,Central,Grocery,337
2398,23,Female,20,2016-12-16,Lei Garden Central,Lei Garden,Central,Restaurants,6763
2399,23,Female,20,2017-01-27,Lee Moon Yuen Korea Restaurant,Lee Moon Yuen Korea Restaurant,Mong Kok,Restaurants,301
2400,9,Male,44,2016-12-08,Wellcome 81,Wellcome,Tung Chung,Grocery,1172
2401,3,Male,40,2016-12-17,Calimex CWB,Calimex,Causeway Bay,Restaurants,53
2402,4,Male,62,2016-12-21,The Grill Room,The Grill Room,Causeway Bay,Restaurants,1686
2403,16,Female,64,2016-12-19,Glasshouse,Glasshouse,Central,Restaurants,181
2404,41,Female,23,2017-01-16,Pacific Coffee HK,Pacific Coffee,Tung Chung,Coffee,30
2405,11,Female,41,2016-12-23,Park N Shop 784,Park N Shop,Tung Chung,Grocery,313
2406,13,Female,27,2017-01-05,Hwaduk,Hwanduk,Causeway Bay,Restaurants,302
2407,42,Male,60,2016-12-06,"7-Eleven, HK (1703)",7-Eleven,Sha Tin,Grocery,135
2408,21,Male,19,2017-02-13,Tulsi SYP,Tulsi and Wine,Sai Ying Pun,Restaurants,1038
2409,4,Male,62,2017-02-10,Goobne Chicken MK,Goobne Chicken,Mong Kok,Restaurants,163
2410,28,Male,65,2016-12-21,McDonalds-260-Queens,McDonalds,Central,Fast Food,119
2411,40,Female,56,2016-12-10,Lei Garden Central,Lei Garden,Central,Restaurants,6884
2412,41,Female,23,2016-12-26,Cinta-J,Cinta-J,Wan Chai,Restaurants,1243
2413,18,Female,51,2017-01-28,Park N Shop Sha Tin Central,Park N Shop,Sha Tin,Grocery,1047
2414,31,Male,53,2016-12-02,Pacific Coffee 115-4,Pacific Coffee,Sha Tin,Coffee,65
2415,12,Male,56,2017-01-02,Little Vegas,Little Vegas,Causeway Bay,Restaurants,125
2416,9,Male,44,2016-12-05,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,405
2417,27,Female,22,2016-12-14,Calimex CWB,Calimex,Causeway Bay,Restaurants,59
2418,6,Female,64,2016-12-31,"7-Eleven, HK (1007)",7-Eleven,Wan Chai,Grocery,98
2419,31,Male,53,2016-12-24,Cinta-J,Cinta-J,Wan Chai,Restaurants,1322
2420,28,Male,65,2016-12-31,Park N Shop 154,Park N Shop,Central,Grocery,649
2421,43,Female,51,2016-12-25,Lee Moon Yuen Korea Restaurant,Lee Moon Yuen Korea Restaurant,Mong Kok,Restaurants,684
2422,45,Male,62,2017-02-17,Flame Japanese Cuisine,Flame Group,Tsim Sha Tsui,Restaurants,534
2423,40,Female,56,2017-02-12,Wellcome Sha 333,Wellcome,Sha Tin,Grocery,1122
2424,6,Female,64,2017-01-13,Pacific Coffee HK,Pacific Coffee,Tung Chung,Coffee,120
2425,15,Male,31,2017-01-31,Wellcome Main 24,Wellcome,Central,Grocery,244
2426,13,Female,27,2017-02-21,Spaghetti House (42),Spaghetti House,Tai Koo Shing,Restaurants,289
2427,23,Female,20,2016-12-29,Outback Steakhouse CWB 2,Outback Steakhouse,Causeway Bay,Restaurants,352
2428,20,Male,26,2017-02-15,McDonalds SHA,McDonalds,Sha Tin,Fast Food,82
2429,44,Female,28,2017-01-20,Lee Moon Yuen Korea Restaurant,Lee Moon Yuen Korea Restaurant,Mong Kok,Restaurants,921
2430,31,Male,53,2017-02-12,Dominos Central,Dominos,Central,Restaurants,151
2431,6,Female,64,2017-02-18,StarBucks (4426),StarBucks,Central,Coffee,199
2432,12,Male,56,2016-12-02,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,250
2433,9,Male,44,2017-01-09,Park N Shop Sha Tin Central,Park N Shop,Sha Tin,Grocery,295
2434,10,Male,33,2017-02-11,McDonalds SHA,McDonalds,Sha Tin,Fast Food,148
2435,33,Female,53,2016-12-29,StarBucks HK,StarBucks,Tung Chung,Coffee,150
2436,36,Female,21,2016-12-19,Big Fernand Wan Chai,Big Fernand,Wan Chai,Restaurants,148
2437,29,Female,45,2017-02-02,Spaghetti House (42),Spaghetti House,Tai Koo Shing,Restaurants,624
2438,9,Male,44,2017-02-02,Wellcome 81,Wellcome,Tung Chung,Grocery,527
2439,47,Female,63,2017-01-17,Glasshouse,Glasshouse,Central,Restaurants,128
2440,2,Male,19,2017-01-20,Outback Steakhouse CWB 2,Outback Steakhouse,Causeway Bay,Restaurants,1499
2441,50,Male,24,2017-02-26,"7-Eleven, HK (1223)",7-Eleven,Central,Grocery,104
2442,19,Female,37,2016-12-02,Park N Shop 154,Park N Shop,Central,Grocery,311
2443,20,Male,26,2017-01-06,Big Fernand Wan Chai,Big Fernand,Wan Chai,Restaurants,129
2444,12,Male,56,2017-02-09,Outback Steakhouse CWB 2,Outback Steakhouse,Causeway Bay,Restaurants,1113
2445,48,Male,40,2017-01-14,Glasshouse,Glasshouse,Central,Restaurants,1206
2446,28,Male,65,2017-01-16,Park N Shop Sha Tin Central,Park N Shop,Sha Tin,Grocery,843
2447,27,Female,22,2017-02-23,StarBucks HK,StarBucks,Tung Chung,Coffee,77
2448,36,Female,21,2017-01-12,Big Fernand Wan Chai,Big Fernand,Wan Chai,Restaurants,413
2449,17,Female,19,2016-12-12,McDonalds TC,McDonalds,Tung Chung,Fast Food,174
2450,42,Male,60,2016-12-17,Itunes.com/bill,Apple,Itunes.com,Electronics,521
2451,17,Female,19,2016-12-19,"7-Eleven, HK (200)",7-Eleven,Tung Chung,Grocery,109
2452,42,Male,60,2017-02-27,Park N Shop 784,Park N Shop,Tung Chung,Grocery,457
2453,31,Male,53,2017-01-02,Spaghetti House (42),Spaghetti House,Tai Koo Shing,Restaurants,695
2454,26,Male,22,2017-01-30,Park N Shop 784,Park N Shop,Tung Chung,Grocery,378
2455,45,Male,62,2017-01-04,Tulsi SYP,Tulsi and Wine,Sai Ying Pun,Restaurants,930
2456,24,Female,37,2017-02-22,Calimex CWB,Calimex,Causeway Bay,Restaurants,150
2457,32,Female,42,2016-12-15,Pacific Coffee HK,Pacific Coffee,Tung Chung,Coffee,226
2458,23,Female,20,2017-02-16,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,409
2459,42,Male,60,2017-02-17,McDonalds SHA,McDonalds,Sha Tin,Fast Food,121
2460,24,Female,37,2017-02-19,Little Vegas,Little Vegas,Causeway Bay,Restaurants,797
2461,44,Female,28,2016-12-28,Wellcome Main 24,Wellcome,Central,Grocery,973
2462,49,Male,40,2017-01-09,Japan Noodle House,Japan Noodle House,Prince Edward,Restaurants,641
2463,2,Male,19,2017-02-24,Hwaduk,Hwanduk,Causeway Bay,Restaurants,450
2464,12,Male,56,2017-01-25,Sushi Man YL,Sushi Man,Yuen Long,Restaurants,2999
2465,33,Female,53,2017-02-11,Wellcome 81,Wellcome,Tung Chung,Grocery,155
2466,5,Female,42,2016-12-08,McDonalds WC 333,McDonalds,Wan Chai,Fast Food,50
2467,4,Male,62,2016-12-11,Wellcome Main 24,Wellcome,Central,Grocery,993
2468,44,Female,28,2016-12-18,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,835
2469,10,Male,33,2016-12-09,Flame Japanese Cuisine,Flame Group,Tsim Sha Tsui,Restaurants,1440
2470,9,Male,44,2016-12-10,Lei Garden Central,Lei Garden,Central,Restaurants,6778
2471,25,Male,23,2017-01-18,Hwaduk,Hwanduk,Causeway Bay,Restaurants,199
2472,1,Male,52,2017-01-23,Bombay House,Bombay House,Prince Edward,Restaurants,827
2473,2,Male,19,2016-12-18,Jaspas PE,Jaspas,Prince Edward,Restaurants,971
2474,22,Male,67,2017-01-18,Spaghetti House (42),Spaghetti House,Tai Koo Shing,Restaurants,314
2475,28,Male,65,2017-01-02,Pacific Coffee HK,Pacific Coffee,Tung Chung,Coffee,240
2476,21,Male,19,2016-12-11,Calimex CWB,Calimex,Causeway Bay,Restaurants,68
2477,30,Female,36,2017-01-04,Dominos Central,Dominos,Central,Restaurants,309
2478,40,Female,56,2017-01-12,StarBucks 115-4,StarBucks,Sha Tin,Coffee,174
2479,47,Female,63,2017-02-22,StarBucks HK,StarBucks,Tung Chung,Coffee,188
2480,41,Female,23,2017-01-03,StarBucks (4426),StarBucks,Central,Coffee,188
2481,22,Male,67,2017-01-13,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,399
2482,35,Male,21,2016-12-18,Jaspas PE,Jaspas,Prince Edward,Restaurants,625
2483,39,Female,40,2017-02-25,Pacific Coffee WC 2,Pacific Coffee,Wan Chain,Coffee,228
2484,42,Male,60,2017-01-25,Hiroshi TST,Hiroshi,Tsim Sha Tsui,Restaurants,510
2485,14,Female,29,2017-02-24,Chef Stage By Eddie Chu,Chef Stage,Tsim Sha Tsui,Restaurants,476
2486,6,Female,64,2017-02-27,StarBucks (4426),StarBucks,Central,Coffee,33
2487,47,Female,63,2016-12-26,Itunes.com/bill,Apple,Itunes.com,Electronics,714
2488,15,Male,31,2017-01-18,StarBucks 115-4,StarBucks,Sha Tin,Coffee,176
2489,6,Female,64,2016-12-19,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,381
2490,49,Male,40,2017-01-29,Pacific Coffee HK,Pacific Coffee,Tung Chung,Coffee,199
2491,41,Female,23,2017-01-28,StarBucks 115-4,StarBucks,Sha Tin,Coffee,156
2492,3,Male,40,2016-12-20,Ibon Rae House,Ibon Rae,Central,Restaurants,477
2493,36,Female,21,2016-12-18,Hwaduk,Hwanduk,Causeway Bay,Restaurants,368
2494,42,Male,60,2017-01-04,Thai on 5 Seafood Grill and Bar,Thai on 5 Seafood Grill and Bar,Tsim Sha Tsui,Restaurants,2630
2495,34,Male,57,2016-12-25,Park N Shop Sha Tin Central,Park N Shop,Sha Tin,Grocery,337
2496,33,Female,53,2016-12-10,StarBucks WC 2,StarBucks,Wan Chain,Coffee,26
2497,7,Male,48,2017-02-11,Tulsi SYP,Tulsi and Wine,Sai Ying Pun,Restaurants,1121
2498,47,Female,63,2016-12-29,Wellcome Sha 333,Wellcome,Sha Tin,Grocery,1141
2499,13,Female,27,2017-01-02,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,133
2500,40,Female,56,2016-12-28,Park N Shop 784,Park N Shop,Tung Chung,Grocery,553
2501,18,Female,51,2016-12-30,"7-Eleven, HK (1223)",7-Eleven,Central,Grocery,229
2502,43,Female,51,2017-02-09,Chef Stage By Eddie Chu,Chef Stage,Tsim Sha Tsui,Restaurants,3774
2503,22,Male,67,2016-12-25,McDonalds TC,McDonalds,Tung Chung,Fast Food,62
2504,9,Male,44,2016-12-19,Chef Stage By Eddie Chu,Chef Stage,Tsim Sha Tsui,Restaurants,5385
2505,28,Male,65,2016-12-03,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,204
2506,6,Female,64,2017-01-02,Pacific Coffee HK,Pacific Coffee,Tung Chung,Coffee,213
2507,11,Female,41,2017-02-26,Wellcome 81,Wellcome,Tung Chung,Grocery,557
2508,32,Female,42,2017-02-07,Japan Noodle House,Japan Noodle House,Prince Edward,Restaurants,363
2509,18,Female,51,2016-12-30,Itunes.com/bill,Apple,Itunes.com,Electronics,684
2510,4,Male,62,2017-01-09,Park N Shop 154,Park N Shop,Central,Grocery,771
2511,6,Female,64,2017-02-10,The Grill Room,The Grill Room,Causeway Bay,Restaurants,1030
2512,14,Female,29,2017-02-20,Pacific Coffee 115-4,Pacific Coffee,Sha Tin,Coffee,155
2513,22,Male,67,2017-02-07,McDonalds TC,McDonalds,Tung Chung,Fast Food,177
2514,41,Female,23,2017-02-14,Dominos Central,Dominos,Central,Restaurants,149
2515,2,Male,19,2016-12-10,Little Vegas,Little Vegas,Causeway Bay,Restaurants,440
2516,10,Male,33,2017-01-25,Japan Noodle House,Japan Noodle House,Prince Edward,Restaurants,306
2517,33,Female,53,2017-01-23,ICHIRAN TST 1,ICHIRAN,Tsim Sha Tsui,Restaurants,219
2518,30,Female,36,2017-01-10,Chef Stage By Eddie Chu,Chef Stage,Tsim Sha Tsui,Restaurants,2556
2519,46,Female,29,2017-01-23,"7-Eleven, HK (1223)",7-Eleven,Central,Grocery,153
2520,28,Male,65,2016-12-20,McDonalds SHA,McDonalds,Sha Tin,Fast Food,39
2521,31,Male,53,2017-01-15,StarBucks HK,StarBucks,Tung Chung,Coffee,150
2522,7,Male,48,2017-02-15,Hwaduk,Hwanduk,Causeway Bay,Restaurants,341
2523,15,Male,31,2016-12-03,Park N Shop Sha Tin Central,Park N Shop,Sha Tin,Grocery,1033
2524,5,Female,42,2017-01-11,Park N Shop WC 1,Park N Shop,Wan Chai,Grocery,651
2525,23,Female,20,2017-02-03,Jaspas PE,Jaspas,Prince Edward,Restaurants,935
2526,14,Female,29,2017-01-25,Ibon Rae House,Ibon Rae,Central,Restaurants,710
2527,37,Female,52,2017-01-08,Bombay House,Bombay House,Prince Edward,Restaurants,106
2528,41,Female,23,2017-01-06,Sushi Man YL,Sushi Man,Yuen Long,Restaurants,1300
2529,4,Male,62,2017-01-05,Goobne Chicken MK,Goobne Chicken,Mong Kok,Restaurants,164
2530,31,Male,53,2017-01-23,Spaghetti House (42),Spaghetti House,Tai Koo Shing,Restaurants,816
2531,44,Female,28,2016-12-03,The Grill Room,The Grill Room,Causeway Bay,Restaurants,505
2532,43,Female,51,2017-02-22,McDonalds WC 333,McDonalds,Wan Chai,Fast Food,66
2533,32,Female,42,2017-01-19,StarBucks 115-4,StarBucks,Sha Tin,Coffee,91
2534,15,Male,31,2016-12-28,Wellcome Sha 333,Wellcome,Sha Tin,Grocery,160
2535,46,Female,29,2017-02-25,Park N Shop Sha Tin Central,Park N Shop,Sha Tin,Grocery,243
2536,10,Male,33,2017-02-24,Park N Shop 154,Park N Shop,Central,Grocery,464
2537,15,Male,31,2017-02-11,McDonalds TC,McDonalds,Tung Chung,Fast Food,53
2538,7,Male,48,2016-12-23,Park N Shop 784,Park N Shop,Tung Chung,Grocery,974
2539,38,Male,18,2017-01-20,Wellcome Sha 333,Wellcome,Sha Tin,Grocery,586
2540,11,Female,41,2017-01-13,Thai on 5 Seafood Grill and Bar,Thai on 5 Seafood Grill and Bar,Tsim Sha Tsui,Restaurants,2468
2541,31,Male,53,2017-01-12,Spaghetti House (42),Spaghetti House,Tai Koo Shing,Restaurants,790
2542,19,Female,37,2016-12-26,Wellcome Sha 333,Wellcome,Sha Tin,Grocery,498
2543,35,Male,21,2017-02-19,Ibon Rae House,Ibon Rae,Central,Restaurants,622
2544,7,Male,48,2017-01-08,Deliveroo,Pure,Hong Kong,Health/Fitness,689
2545,2,Male,19,2017-02-04,Glasshouse,Glasshouse,Central,Restaurants,691
